,accepted,ans_num,crt_ans,link,rep,time
387,Accepted,3,1,https://stackoverflow.com/questions/14482064/how-to-pass-variables-back-from-php-by-ajax,"773,282,649,209","2013-01-23 14:31:43Z,2013-01-23 14:33:49Z,2013-01-23 14:33:24Z"
388,Accepted,2,1,https://stackoverflow.com/questions/15801782/how-to-correctly-pass-a-json-object-to-flask-server-using-jquery-ajax,"2,664,864,164","2013-04-04 03:10:29Z,2013-04-04 15:28:40Z"
389,Accepted,1,1,https://stackoverflow.com/questions/18115260/gwt-custom-event-trigger-in-javascript,1106,2013-08-08 23:57:35Z
390,Accepted,1,1,https://stackoverflow.com/questions/37474832/how-to-train-a-model-in-c-with-tensorflow,168,2016-05-28 11:28:25Z
391,Accepted,3,1,https://stackoverflow.com/questions/7276389/confused-over-dll-entry-points-entry-point-not-found-exception,"20638,978212,1","2011-09-01 20:55:56Z,2011-09-01 20:58:53Z,2014-05-27 10:02:59Z"
392,Accepted,2,1,https://stackoverflow.com/questions/43633044/generate-android-apk-using-shell-script-from-php,"689,116","2017-04-28 12:31:49Z,2017-04-28 17:03:53Z"
393,Undetermined,6,no,https://stackoverflow.com/questions/21227506/how-to-call-a-javascript-function-before-and-after-button-click-event-call-in-as,"396,985,38070,9322,972,95","2014-01-20 06:56:20Z,2014-01-20 07:36:49Z,2016-03-14 18:04:14Z,2014-01-20 06:51:55Z,2014-01-20 06:34:32Z,2014-01-20 06:33:47Z"
394,Accepted,1,1,https://stackoverflow.com/questions/16908820/what-is-the-init-function-of-a-dynamic-module-in-python,74840,2013-06-04 02:21:11Z
395,Undetermined,2,no,https://stackoverflow.com/questions/7289897/boost-serialization-and-boost-python-two-way-pickle,"1,482,352","2011-09-06 12:33:04Z,2020-04-09 13:41:18Z"
396,Accepted,1,1,https://stackoverflow.com/questions/19243020/in-python-get-the-output-of-system-command-as-a-string,30461,2013-10-08 08:47:43Z
397,Accepted,2,1,https://stackoverflow.com/questions/21877127/calling-system-loadlibrary-twice-for-the-same-shared-library,"57,084,158","2014-02-19 11:46:21Z,2015-04-24 16:45:01Z"
398,Accepted,7,1,https://stackoverflow.com/questions/3476762/java-hangs-even-though-scripts-execution-is-completed,"12548,9744,21677,54871,15128,104138,71","2010-08-14 23:40:06Z,2010-08-14 23:30:02Z,2010-08-14 17:39:55Z,2010-08-14 17:49:49Z,2010-08-14 18:17:04Z,2010-08-15 21:25:06Z,2010-08-14 22:57:51Z"
399,Undetermined,3,no,https://stackoverflow.com/questions/3712125/how-does-boost-python-work,"32,472,339,323,500","2010-09-14 19:34:29Z,2013-07-03 18:30:09Z,2010-09-14 19:33:29Z"
400,Accepted,1,1,https://stackoverflow.com/questions/8358375/how-to-return-int-array-from-java-to-jni,66744,2011-12-02 18:10:35Z
401,Undetermined,2,no,https://stackoverflow.com/questions/33276487/passing-javascript-array-from-view-to-laravel-controller,"128,826","2015-10-22 08:31:59Z,2015-10-22 11:37:39Z"
402,Accepted,1,1,https://stackoverflow.com/questions/6444131/using-a-python-script-in-java-eclipse,27438,2011-06-22 18:17:41Z
403,Accepted,5,1,https://stackoverflow.com/questions/8089351/exec-any-command-in-c,"794564,371834,6144,10547,0","2011-11-11 03:37:52Z,2011-11-11 03:37:54Z,2011-11-11 03:38:00Z,2011-11-11 03:39:13Z,2011-11-11 05:46:50Z"
404,Undetermined,2,no,https://stackoverflow.com/questions/20318158/run-python-script-directly-from-command-line,"315,727,543","2013-12-01 22:53:33Z,2013-12-01 23:06:10Z"
405,Accepted,1,1,https://stackoverflow.com/questions/38378901/jni-thread-model,2892,2016-07-17 17:14:53Z
406,Accepted,3,2,https://stackoverflow.com/questions/30263293/youtube-subscriptions-list-api-v3-nextpagetoken-isnt-available,"358,66,358","2015-05-16 12:35:06Z,2015-05-21 17:15:21Z,2015-05-15 15:41:56Z"
407,Accepted,8,2,https://stackoverflow.com/questions/15240472/confirm-box-in-codeigniter-anchor-link-to-delete-record,"6923,2163,11313,770,4104,71,1595,1891","2013-10-21 11:28:29Z,2013-03-06 07:06:16Z,2013-03-06 06:34:43Z,2018-06-12 01:04:09Z,2013-03-06 06:32:57Z,2018-03-12 09:14:01Z,2018-10-14 15:41:37Z,2020-08-11 06:28:07Z"
408,Accepted,4,1,https://stackoverflow.com/questions/2842079/how-can-i-pass-a-javascript-function-to-a-java-method-to-act-as-a-callback-rhin,"1,042,572,209,337,070,000","2010-05-16 08:52:22Z,2010-05-15 23:41:15Z,2010-10-20 19:09:35Z,2013-09-08 22:10:01Z"
409,Accepted,1,1,https://stackoverflow.com/questions/30984078/cython-working-with-c-streams,25419,2015-06-23 17:25:10Z
410,Accepted,1,1,https://stackoverflow.com/questions/18878179/how-to-avoid-memory-leak-with-shared-ptr-and-swig,83598,2013-09-19 20:25:57Z
411,Accepted,2,2,https://stackoverflow.com/questions/29699543/how-to-get-swig-to-apply-templates-when-wrapping-a-template-class-containing-vec,"9,529,681","2015-06-04 06:27:07Z,2015-06-12 16:17:22Z"
412,Accepted,5,1,https://stackoverflow.com/questions/8884480/starting-and-killing-java-app-with-shell-script-debian,"10418,21,148065,703,10086","2012-01-16 18:42:30Z,2012-01-16 18:47:24Z,2012-01-16 18:49:18Z,2012-01-16 18:33:16Z,2012-01-16 18:40:26Z"
413,Accepted,2,1,https://stackoverflow.com/questions/1161142/not-receiving-callbacks-from-the-java-access-bridge,"80,228,411","2009-07-28 12:02:10Z,2009-07-28 12:01:02Z"
414,Accepted,2,1,https://stackoverflow.com/questions/7033953/python-cgi-program-wants-to-know-the-ip-address-of-the-calling-web-page,"155006,11","2011-08-11 23:05:17Z,2018-10-28 17:42:39Z"
415,Undetermined,2,no,https://stackoverflow.com/questions/29517675/how-to-get-asynchronous-javascript-responses-from-selenium-webdriver,"133,664,427,959","2015-04-08 16:31:18Z,2015-04-08 15:36:40Z"
416,Accepted,2,1,https://stackoverflow.com/questions/13322119/how-to-make-script-in-linux-use-my-interpteter-and-work,"48,212,335,932","2012-11-10 13:09:08Z,2012-11-10 13:08:35Z"
417,Accepted,4,1,https://stackoverflow.com/questions/3397513/how-do-i-access-return-value-of-a-java-method-returning-java-lang-string-from-c,"12448,4201,131,1","2010-08-03 15:05:35Z,2016-12-06 11:56:04Z,2010-08-03 14:59:41Z,2013-02-21 19:00:33Z"
418,Accepted,3,3,https://stackoverflow.com/questions/37206310/how-to-return-the-multiple-lists-from-controller-action-to-ajax-success-call-bac,"75,6619,26","2016-05-13 09:40:54Z,2016-05-13 09:42:29Z,2016-07-15 14:15:44Z"
419,Accepted,2,1,https://stackoverflow.com/questions/45387728/calling-a-c-style-function-pointer-in-a-webassembly-from-javascript,"8,362,027","2017-07-31 21:28:11Z,2018-04-15 04:40:11Z"
420,Undetermined,9,no,https://stackoverflow.com/questions/5828803/how-to-call-code-behind-server-method-from-a-client-side-javascript-function,"51204,469,167367,361,49,24736,804,311,1762","2011-04-29 06:48:23Z,2013-12-24 09:38:32Z,2011-04-29 06:45:40Z,2016-07-05 06:17:40Z,2012-12-12 19:40:04Z,2011-04-29 06:53:14Z,2011-11-30 14:54:33Z,2016-04-26 04:02:58Z,2011-04-29 07:02:09Z"
421,Undetermined,1,no,https://stackoverflow.com/questions/22062824/how-do-i-map-a-function-call-from-c-to-java-using-javacpp,1177,2014-02-27 08:37:35Z
422,Accepted,2,2,https://stackoverflow.com/questions/2011311/running-java-with-java-opts-env-variable-has-no-effect,"157,711,027","2012-07-23 15:48:24Z,2010-01-06 07:08:49Z"
423,Accepted,1,1,https://stackoverflow.com/questions/16660049/extracting-arguments-from-kwargs-in-boostpython,49017,2013-05-21 13:44:29Z
424,Accepted,6,1,https://stackoverflow.com/questions/15300470/jquery-ajax-form-using-mail-php-script-sends-email-but-post-data-from-html-fo,"22,432,334,034,473,900,000,000,000","2013-03-08 18:10:45Z,2013-03-08 18:34:33Z,2013-03-08 18:08:21Z,2013-03-08 18:14:54Z,2017-08-20 11:02:00Z,2013-03-08 18:11:04Z"
425,Accepted,3,1,https://stackoverflow.com/questions/15923595/how-to-use-a-c-dll-in-unity3d,"579,483,151,905","2013-04-10 10:52:26Z,2017-07-05 20:46:55Z,2020-05-06 21:24:36Z"
426,Accepted,2,1,https://stackoverflow.com/questions/21581560/php-how-to-know-if-server-allows-shell-exec,"335,262,801","2014-02-05 15:50:31Z,2014-02-05 15:38:11Z"
427,Undetermined,1,no,https://stackoverflow.com/questions/24719592/sending-data-as-json-object-from-python-to-javascript-with-jinja,1488,2014-07-13 05:01:28Z
428,Accepted,3,1,https://stackoverflow.com/questions/10256315/python-c-extensions-why-must-callable-c-functions-take-arguments-and-return-py,"6,444,481,874,656","2012-04-21 10:04:28Z,2012-04-21 10:07:22Z,2012-04-21 05:18:46Z"
429,Undetermined,2,no,https://stackoverflow.com/questions/3078680/adding-printf-to-the-starting-of-all-functions-in-a-file,"7,201,443,871","2010-06-20 08:54:39Z,2010-06-20 10:01:19Z"
430,Accepted,3,1,https://stackoverflow.com/questions/7322420/calling-javascript-object-method-using-webbrowser-document-invokescript,"260,614,211,465","2011-09-06 16:00:27Z,2015-07-14 16:29:20Z,2018-05-28 02:44:31Z"
431,Accepted,1,1,https://stackoverflow.com/questions/20692053/callback-as-parameter-of-c-structure-java-wrapper-generation,4834,2013-12-27 08:03:01Z
432,Accepted,1,1,https://stackoverflow.com/questions/54545813/using-kill-to-trigger-a-parents-waitpid,25256,2019-02-06 05:15:22Z
433,Undetermined,1,no,https://stackoverflow.com/questions/35545598/custom-events-in-react-native-android-native-ui-component,13420,2016-04-25 13:47:34Z
434,Accepted,2,1,https://stackoverflow.com/questions/39498702/passing-arguments-to-python-from-shell-script,"37,662,532","2016-09-14 20:10:48Z,2016-09-14 20:12:57Z"
435,Accepted,1,1,https://stackoverflow.com/questions/5367515/how-to-call-a-c-dll-exported-function-from-c-sharp,579483,2011-03-20 09:04:15Z
436,Undetermined,3,no,https://stackoverflow.com/questions/54636989/java-socket-fails-to-connect-to-0-0-0-0-with-noroutetohostexception-instead-of,"26,379,104,138,821","2019-02-11 18:42:00Z,2019-02-11 18:47:47Z,2019-03-03 14:27:01Z"
437,Undetermined,2,no,https://stackoverflow.com/questions/15414753/shared-memory-between-c-and-java-processes,"3,710,146,009","2013-03-14 17:20:46Z,2013-03-14 16:26:32Z"
438,Accepted,2,1,https://stackoverflow.com/questions/55964908/passing-jwt-token-to-sockjs,"4,924,335","2019-05-16 14:43:09Z,2019-05-16 09:22:26Z"
439,Accepted,3,1,https://stackoverflow.com/questions/21852459/tomcat-7-0-50-java-websocket-implementation-gives-404-error,"1627,21,1","2014-02-18 17:54:50Z,2014-04-02 14:00:26Z,2016-03-02 10:54:29Z"
440,Undetermined,1,no,https://stackoverflow.com/questions/12249885/java-android-httpurlconnection-setchunkedstreamingmode-not-working-with-all-php,151,2012-09-18 01:40:01Z
441,Undetermined,3,no,https://stackoverflow.com/questions/23273628/angularjs-calling-java-functions,"2312,290,1","2015-07-28 13:17:42Z,2015-04-14 14:54:00Z,2017-05-13 08:03:52Z"
442,Undetermined,1,no,https://stackoverflow.com/questions/14571582/cant-call-jnlp-deployed-applet-code-from-javascript,139,2013-03-01 08:12:47Z
443,Accepted,2,1,https://stackoverflow.com/questions/20732980/how-to-use-socket-with-a-python-client-and-a-c-server,"5,267,331,681","2013-12-22 19:22:32Z,2013-12-22 19:21:40Z"
444,Accepted,3,1,https://stackoverflow.com/questions/22854749/flask-and-ajax-post-http-400-bad-request-error,"92,520,316,571,772","2014-04-08 06:48:09Z,2014-04-04 06:46:49Z,2021-01-01 12:08:42Z"
445,Accepted,2,1,https://stackoverflow.com/questions/42475492/how-to-read-and-echo-file-size-of-uploaded-file-being-written-at-server-in-real,"26,705,546","2017-03-01 11:18:22Z,2017-08-11 14:07:57Z"
446,Accepted,3,1,https://stackoverflow.com/questions/18583273/issues-with-cors-flask-angularjs,"405,155,015,674","2013-09-10 23:27:57Z,2013-09-04 07:35:48Z,2013-09-04 02:10:01Z"
447,Accepted,1,1,https://stackoverflow.com/questions/48777708/react-frontend-connecting-to-flask-backend-howto,10415,2018-02-14 09:27:03Z
448,Accepted,1,1,https://stackoverflow.com/questions/17834243/how-to-read-formdata-object-in-php,0,2013-07-24 12:46:32Z
449,Accepted,1,1,https://stackoverflow.com/questions/49010415/flask-request-get-json-returning-none-when-valid-json-data-sent-via-post-reque,358,2018-02-27 14:06:24Z
450,Accepted,3,1,https://stackoverflow.com/questions/19370223/why-is-my-ajax-request-getting-response-0,"242,244,601,330","2013-10-15 01:03:56Z,2017-09-27 09:07:12Z,2016-09-06 10:55:03Z"
451,Undetermined,6,no,https://stackoverflow.com/questions/42663777/html-vs-jsp-get-request-header-token-value,"9382,6600,174,98,1877,6934","2017-03-20 11:27:08Z,2017-03-22 06:18:46Z,2017-03-22 12:50:46Z,2017-03-22 13:27:00Z,2017-03-22 14:07:24Z,2017-03-23 03:23:02Z"
452,Accepted,1,1,https://stackoverflow.com/questions/31366855/how-to-bind-zeromq-socket-with-ratchet-web-socket-library-to-make-real-time-appl,17833,2015-07-12 10:53:51Z
453,Accepted,5,1,https://stackoverflow.com/questions/29626410/krajee-bootstrap-file-input-catching-ajax-success-response,"328,447,69,189,1295","2015-04-17 07:38:53Z,2015-05-23 16:04:19Z,2016-12-14 09:11:22Z,2018-07-18 08:24:34Z,2020-05-20 10:46:43Z"
454,Undetermined,1,no,https://stackoverflow.com/questions/30971295/how-to-do-login-with-ajax-and-json-for-hibrid-mobile-app,70,2015-06-22 07:41:35Z
455,Accepted,2,1,https://stackoverflow.com/questions/28386534/post-request-with-jquery-and-laravel-framework,"1864,11","2015-02-07 20:27:04Z,2017-06-08 04:47:54Z"
456,Accepted,2,1,https://stackoverflow.com/questions/6314320/designing-javascript-frontend-c-backend-communication,"17,389,725,012","2011-06-11 05:59:16Z,2011-06-11 05:55:20Z"
457,Undetermined,5,no,https://stackoverflow.com/questions/51585831/get-info-by-javascript-in-laravel,"64,424,367,124,882,000,000","2018-08-07 11:33:50Z,2018-08-01 02:35:55Z,2018-08-03 08:08:06Z,2018-08-06 14:46:52Z,2018-08-07 17:39:43Z"
458,Undetermined,5,no,https://stackoverflow.com/questions/8854816/keeping-the-cookie-after-a-cross-domain-ajax-request,"77,760,197,821,259,600,000","2013-05-14 07:48:44Z,2012-10-23 12:24:31Z,2012-01-13 17:41:18Z,2012-01-13 21:36:33Z,2021-02-12 00:27:34Z"
459,Accepted,4,1,https://stackoverflow.com/questions/10405515/piping-in-shell-via-python-subprocess-module,"254618,130771,61921,66","2012-05-01 22:59:26Z,2013-02-26 22:29:40Z,2012-05-01 22:58:37Z,2012-05-03 20:19:04Z"
460,Accepted,1,1,https://stackoverflow.com/questions/3752231/socket-no-route-to-host-error,25763,2010-09-20 15:54:35Z
461,Undetermined,2,no,https://stackoverflow.com/questions/4024275/jetty-preflight-and-ajax,"137,861,553","2012-06-12 11:47:03Z,2012-07-15 20:42:50Z"
462,Undetermined,2,no,https://stackoverflow.com/questions/31391483/long-polling-with-php-curl,"153,700","2015-07-20 01:30:35Z,2015-07-19 17:37:24Z"
463,Accepted,2,2,https://stackoverflow.com/questions/5169434/content-transfer-encoding-in-file-uploading-request,"1,319,999","2011-03-30 14:15:28Z,2011-03-02 15:19:33Z"
464,Accepted,3,1,https://stackoverflow.com/questions/29516515/how-to-get-a-zip-with-ajax-from-php-server,"240,1,600","2015-04-08 15:00:59Z,2017-06-27 10:02:10Z,2019-11-06 14:03:51Z"
465,Accepted,6,1,https://stackoverflow.com/questions/10936407/ajax-type-post-post-method-to-php,"292079,18632,11,342,1,1205","2012-06-07 17:05:15Z,2012-06-07 17:15:45Z,2019-05-02 18:59:05Z,2012-06-07 18:12:25Z,2021-05-15 05:08:05Z,2019-05-20 12:28:43Z"
466,Accepted,2,1,https://stackoverflow.com/questions/24192138/signalr-longpolling-multiple-groups-add-for-a-single-client-exception,"1,796,419,563","2014-06-22 13:51:45Z,2014-06-17 13:04:12Z"
467,Accepted,2,1,https://stackoverflow.com/questions/20084549/angularjs-form-post-data-not-posted,"4229,81","2013-11-20 01:39:12Z,2014-07-08 14:42:47Z"
468,Accepted,1,1,https://stackoverflow.com/questions/21441786/post-to-php-from-node-js,39520,2014-01-29 20:41:26Z
469,Undetermined,1,no,https://stackoverflow.com/questions/22329047/server-side-event-how-to-pass-parameters-to-server-side-script-append-query-s,3573,2015-07-13 02:32:22Z
470,Undetermined,1,no,https://stackoverflow.com/questions/49509612/postman-access-full-request-body-to-calculate-hash-in-pre-request-script,196,2018-04-04 20:56:07Z
471,Accepted,5,1,https://stackoverflow.com/questions/2853725/whats-the-best-way-to-debug-ajax-to-php-calls,"14,435,446,218,550,900,000,000,000","2010-05-18 00:24:34Z,2010-05-17 23:50:08Z,2010-05-17 23:51:33Z,2010-05-18 00:06:32Z,2010-05-18 00:17:12Z"
472,Undetermined,2,no,https://stackoverflow.com/questions/27635738/warning-missing-boundary-in-multipart-form-data-post-data-in-unknown-on-line-0,"4,466,120","2015-04-17 11:19:59Z,2016-12-22 11:28:49Z"
473,Accepted,3,1,https://stackoverflow.com/questions/37506637/how-to-clear-ajax-response,"480,920,989,328","2016-05-29 05:57:33Z,2016-05-29 05:59:23Z,2016-05-29 06:15:14Z"
474,Accepted,3,2,https://stackoverflow.com/questions/8897642/submitting-from-jquery-to-php,"3,746,735,911,819","2012-01-17 15:57:53Z,2012-01-17 16:18:01Z,2012-01-17 16:15:58Z"
475,Accepted,2,1,https://stackoverflow.com/questions/10740479/two-way-c-to-c-sharp-communication-using-named-pipes,"2,788,163","2012-05-24 15:26:18Z,2012-05-25 15:13:23Z"
476,Undetermined,4,no,https://stackoverflow.com/questions/29533254/integrate-node-js-and-socket-io-with-codeigniter,"139,631,836,391,128","2015-04-14 20:35:19Z,2015-04-15 08:21:19Z,2015-04-19 06:30:48Z,2015-04-19 13:17:17Z"
477,Accepted,4,1,https://stackoverflow.com/questions/3124636/detect-ajax-calling-url,"14,435,414,951,756,800,000","2010-06-26 20:16:15Z,2010-06-26 18:10:35Z,2010-06-26 16:43:56Z,2010-06-26 16:44:30Z"
478,Undetermined,2,no,https://stackoverflow.com/questions/308054/learning-how-to-use-ajax-with-codeigniter,"78451,31","2008-11-21 07:34:22Z,2011-12-15 12:49:12Z"
479,Undetermined,4,no,https://stackoverflow.com/questions/29727436/upload-progress-bar-using-session-in-php-5-4-with-codeigniter,"95,171,487,631,661,000","2015-04-25 06:13:40Z,2015-04-27 04:50:10Z,2015-04-29 17:55:33Z,2015-04-27 03:51:22Z"
480,Undetermined,1,no,https://stackoverflow.com/questions/11350769/ajax-call-in-jsf-2-0-myfaces-the-onevent-javascript-function-in-the-ajax-tag,1017684,2012-07-05 19:29:02Z
481,Accepted,3,1,https://stackoverflow.com/questions/37690068/laravel-refresh-data-after-ajax,"42,844,924,422","2016-06-07 21:59:51Z,2016-06-07 22:49:26Z,2017-10-05 05:38:20Z"
482,Accepted,6,1,https://stackoverflow.com/questions/30011998/asp-net-500-internal-server-error-while-calling-webmethod-from-javascript,"186,1763,875,649,71,43","2015-05-03 09:45:57Z,2015-05-03 09:37:12Z,2015-05-03 10:21:09Z,2018-08-10 10:47:20Z,2019-01-24 15:45:02Z,2021-09-15 10:40:07Z"
483,Undetermined,8,no,https://stackoverflow.com/questions/3558662/custom-javascript-ajax-for-asp-net,"25060,48560,2504,953,27692,87,928,11","2010-09-02 17:23:51Z,2010-08-24 16:41:32Z,2010-08-24 17:10:24Z,2010-08-24 17:35:01Z,2010-08-24 17:56:23Z,2010-08-26 10:28:19Z,2010-08-31 09:36:56Z,2010-08-31 14:39:08Z"
484,Accepted,3,1,https://stackoverflow.com/questions/16433794/get-ajax-post-data-on-php-via-javascript-call,"61,468,291,647","2013-05-22 12:35:08Z,2013-05-08 06:15:45Z,2013-05-08 06:22:37Z"
485,Accepted,1,1,https://stackoverflow.com/questions/38898776/add-access-control-allow-origin-on-http-listener-in-c-rest-sdk,10113,2016-08-16 09:37:42Z
486,Undetermined,1,no,https://stackoverflow.com/questions/7294830/sending-encoding-response-in-json,2161,2011-09-03 17:55:49Z
487,Undetermined,4,no,https://stackoverflow.com/questions/33240409/how-to-submit-checkboxes-from-all-pages-with-jquery-datatables,"53157,53,1,29","2015-10-20 15:41:57Z,2019-02-16 18:12:20Z,2018-12-16 09:42:48Z,2019-03-05 12:13:15Z"
488,Accepted,5,1,https://stackoverflow.com/questions/19155192/jquery-ajax-call-to-php-script-with-json-return,"8568,3540,1347,1775,66","2013-10-03 09:17:25Z,2013-10-03 09:19:52Z,2013-10-03 09:25:31Z,2013-10-03 09:16:26Z,2014-02-13 21:07:56Z"
489,Accepted,1,1,https://stackoverflow.com/questions/11570713/how-to-receive-json-object-in-php,2189,2012-07-19 23:35:03Z
490,Accepted,3,1,https://stackoverflow.com/questions/3789881/create-and-call-python-function-from-string-via-c-api,"4,507,110,065,283","2010-09-24 19:38:59Z,2016-10-10 10:25:32Z,2019-06-12 13:43:26Z"
491,Accepted,6,1,https://stackoverflow.com/questions/11138929/calling-c-functions-inside-javascript,"43518,0,162581,166,16517,97","2012-06-21 13:13:15Z,2012-06-21 13:14:36Z,2012-06-21 13:13:36Z,2017-09-28 13:16:37Z,2012-06-21 13:23:51Z,2021-11-08 13:40:21Z"
492,Accepted,4,2,https://stackoverflow.com/questions/5107694/how-do-i-add-a-reference-to-an-unmanaged-c-project-called-by-a-c-sharp-project,"81,985,836,441,145,000,000","2011-02-24 16:49:11Z,2017-02-28 11:27:17Z,2012-09-25 18:14:21Z,2011-02-24 16:49:59Z"
493,Accepted,7,1,https://stackoverflow.com/questions/935664/possible-to-call-c-code-from-c,"4,340,746,319,396,700,000,000,000,000,000,000","2009-06-01 16:56:26Z,2009-06-01 16:55:32Z,2009-06-01 16:50:38Z,2009-06-01 16:54:20Z,2009-06-01 16:49:10Z,2009-06-01 16:51:54Z,2010-11-25 19:39:00Z"
494,Accepted,4,2,https://stackoverflow.com/questions/16647186/calling-c-functions-in-python,"1,660,946,844,314,710","2013-05-20 10:52:41Z,2013-05-20 15:36:20Z,2015-08-28 06:44:22Z,2013-05-20 10:44:23Z"
495,Accepted,1,1,https://stackoverflow.com/questions/56466822/can-c-be-called-from-c-sharp-compiled-to-wasm,5051,2019-06-05 20:16:57Z
496,Accepted,2,2,https://stackoverflow.com/questions/2532907/combining-c-and-c-sharp,"32,100,012,302","2010-03-28 12:45:27Z,2016-01-21 16:06:44Z"
497,Accepted,2,1,https://stackoverflow.com/questions/15822788/how-to-call-a-c-api-from-c-sharp,"7,497,346","2013-04-05 08:32:53Z,2013-04-05 08:27:20Z"
498,Accepted,4,1,https://stackoverflow.com/questions/2211867/how-do-i-call-c-cli-from-c,"2,916,370,565,829,470,000","2010-02-06 03:55:22Z,2010-02-06 09:16:18Z,2010-02-06 03:24:29Z,2010-02-06 03:30:05Z"
499,Accepted,6,1,https://stackoverflow.com/questions/12738827/how-can-i-call-scikit-learn-classifiers-from-java,"36788,4233,61,352,771,311","2012-10-05 09:05:29Z,2016-08-10 16:31:57Z,2018-03-04 16:26:02Z,2018-02-16 13:05:25Z,2018-05-11 12:50:16Z,2019-02-21 17:57:05Z"
500,Accepted,3,1,https://stackoverflow.com/questions/29165155/calling-javascript-from-c-with-node-js,"743,0,85","2019-03-29 15:03:11Z,2015-09-01 03:51:18Z,2018-12-27 12:50:16Z"
501,Undetermined,5,no,https://stackoverflow.com/questions/2261347/amqp-c-implementation,"994,257763,621,31,6795","2010-02-16 16:56:18Z,2010-02-14 14:47:14Z,2015-11-15 16:00:06Z,2020-09-21 11:19:57Z,2012-09-05 13:45:31Z"
502,Undetermined,3,no,https://stackoverflow.com/questions/30686330/running-c-sharp-code-from-c-application-android-ndk-for-free,"87,277,390,063,862","2015-06-07 00:05:30Z,2015-06-07 22:20:55Z,2015-06-16 00:55:58Z"
503,Accepted,11,1,https://stackoverflow.com/questions/8599595/send-json-data-from-javascript-to-php,"1552,2584,707,154,4964,2546,6831,33109,2240,17,3","2011-12-22 14:44:18Z,2014-10-04 21:46:48Z,2015-04-30 19:28:01Z,2011-12-22 05:05:45Z,2011-12-22 05:23:43Z,2011-12-22 05:03:42Z,2011-12-22 06:42:50Z,2020-06-05 12:57:44Z,2011-12-23 00:16:49Z,2018-11-13 08:53:01Z,2016-04-26 08:46:50Z"
504,Accepted,5,2,https://stackoverflow.com/questions/3146017/how-do-i-share-a-constant-between-c-sharp-and-c-code,"178,079,950,033,379,000,000,000","2011-05-24 07:59:37Z,2010-06-30 02:08:31Z,2017-01-25 17:19:40Z,2010-06-30 02:29:48Z,2010-06-30 02:14:27Z"
505,Accepted,4,1,https://stackoverflow.com/questions/5965655/communication-between-php-and-python,"694,323,243,823,520","2011-05-11 14:50:33Z,2011-05-11 14:14:05Z,2014-06-19 04:51:49Z,2011-05-11 14:53:51Z"
506,Accepted,2,1,https://stackoverflow.com/questions/35462175/call-python-function-from-c-sharp-net,"604,215,287","2016-02-17 16:58:24Z,2016-02-17 16:46:45Z"
507,Accepted,8,1,https://stackoverflow.com/questions/5549562/running-php-script-php-function-in-linux-bash,"14,236,309,810,894,200,000,000,000,000,000,000","2011-04-05 09:08:31Z,2011-04-05 09:11:05Z,2011-04-05 09:16:05Z,2016-10-19 08:48:57Z,2011-04-05 09:09:26Z,2011-04-05 09:09:31Z,2011-04-05 09:10:32Z,2020-07-01 03:52:08Z"
508,Undetermined,1,no,https://stackoverflow.com/questions/46812185/call-c-net-core-method-from-c,722,2018-01-02 16:00:23Z
509,Undetermined,1,no,https://stackoverflow.com/questions/44954565/wordpress-vue-js-contact-forms,91,2019-05-17 19:20:18Z
510,Undetermined,2,no,https://stackoverflow.com/questions/15499746/multi-language-integration-testing-framework,"43,296,819","2014-10-23 09:05:51Z,2013-03-19 12:53:49Z"
511,Accepted,7,1,https://stackoverflow.com/questions/8638984/send-post-data-to-php-without-using-an-html-form,"85254,3305,2129,4776,9817,31,68110","2011-12-26 21:18:54Z,2011-12-26 20:43:59Z,2017-01-22 05:31:32Z,2011-12-26 20:48:16Z,2011-12-26 20:50:37Z,2013-09-05 08:30:28Z,2011-12-26 20:47:24Z"
512,Undetermined,5,no,https://stackoverflow.com/questions/1792643/how-do-i-change-the-shell-for-phps-exec,"10,500,165,563,164,000,000","2009-11-24 20:57:27Z,2009-11-24 20:18:29Z,2009-11-24 20:37:58Z,2018-12-28 22:39:40Z,2021-04-10 22:27:53Z"
513,Accepted,3,1,https://stackoverflow.com/questions/13231913/how-do-i-call-a-specific-method-from-a-python-script-in-c,"59,785,199,038","2012-11-05 22:36:01Z,2013-01-04 13:07:08Z,2012-11-05 12:18:10Z"
514,Undetermined,4,no,https://stackoverflow.com/questions/42601478/flask-calling-python-function-on-button-onclick-event,"19,611,695,286,307","2018-03-17 10:34:22Z,2017-03-17 14:17:12Z,2020-07-15 16:38:02Z,2019-09-10 06:00:20Z"
515,Accepted,2,1,https://stackoverflow.com/questions/32804020/create-a-shell-script-to-run-a-java-program-on-linux,"9,361,369","2015-09-27 02:57:48Z,2015-09-27 11:46:21Z"
516,Accepted,1,1,https://stackoverflow.com/questions/23949395/how-to-pass-a-javascript-array-to-a-python-script-using-flask-using-flask-examp,508,2014-05-30 14:24:55Z
517,Undetermined,2,no,https://stackoverflow.com/questions/11700501/python-cython-c-and-callbacks-calling-a-python-function-from-c-using-cython,"51,330,335,932","2013-08-29 12:17:05Z,2012-07-28 13:44:30Z"
518,Accepted,4,4,https://stackoverflow.com/questions/14184993/communication-between-c-and-c-sharp-application-through-network,"10,588,251,110,401,100","2013-01-06 18:04:34Z,2013-01-06 18:12:54Z,2013-01-06 18:05:54Z,2013-01-06 18:11:45Z"
